meals,junk_freq,fruits,vegetables,fried,water,BMI,sleep,exercise,calories,Diet_Label
4,2,3,0,2,3.4735722373058895,33.2406672054357,8.180034998611749,0.3282876866161747,3379.817482710708,0
3,2,3,1,1,4.536590154904466,29.641521836552602,4.933886533180351,3.80182813638081,3468.7810561301185,0
2,0,2,4,4,5.578332318981024,27.171611757733025,7.454602850355975,2.9493787162773386,3164.2357200475562,2
4,3,1,1,3,7.105240523894646,30.23413624572794,4.1106433721079085,3.953915715520061,2919.2337985272197,0
1,0,2,4,0,3.7075830506083385,19.061228122602728,7.261731237915691,6.381057208765532,2072.724389826188,2
4,4,2,3,4,5.676696047035551,28.468473385723552,7.168942097725012,3.78721202343968,3332.710955052241,0
2,4,1,0,0,6.531125765048779,21.171484507325466,7.181721576590446,3.5006463504756327,1437.5910989705437,0
2,1,3,3,0,8.658094165379847,27.713993681751983,6.236899113190337,4.613909388362124,1316.3238019817238,2
1,0,1,4,3,8.850992785718418,25.808414586676744,7.397536624641912,4.563197967180967,1288.9307922494559,2
3,4,3,1,2,4.362255763863598,24.061455802702056,8.164279043089605,0.3104280336752081,1909.368504305964,0
1,2,3,3,3,2.162726648540808,21.36086410524087,5.8203143589833,4.6687867068374445,2228.2415777438946,1
3,4,4,4,1,8.82183972222838,24.484498395795352,5.780834826572216,2.606364728697667,1932.036056074805,2
3,4,1,1,1,8.112444718819507,22.201466190514985,4.087827278519835,4.334455475208761,2253.191636018845,1
3,0,3,4,0,4.642861509592488,25.5814095968749,5.543038408177183,4.251494684344206,1625.879604457266,2
2,0,1,0,1,5.285409986261603,21.92938581416741,8.444958192781662,0.3846741770803862,1606.2114929204827,1
4,0,0,3,2,2.9724530361461525,29.676918514053135,6.296467805897821,3.9585051194885104,2796.3519721687007,0
3,3,1,0,4,7.617706947266597,21.654867801002652,4.18587644024823,0.9856830346509962,3309.797234567316,0
4,4,1,4,1,8.195188296138046,22.84530445741266,7.652660654349971,1.937460570260423,2843.756803128468,1
1,0,4,4,4,4.680393367507859,22.461757150743136,5.642960815140274,0.755340020560833,3350.6762167550783,2
1,0,4,2,0,7.180660354167827,25.40531045717642,5.890859072264656,5.234220746528396,3299.6607547043386,2
4,0,1,2,3,6.758584795924615,18.061419853082057,5.26847147544256,3.4572394654437364,2622.980904337534,1
3,4,1,3,2,4.004355394170561,23.898440285616225,5.041926016282259,3.1193448446995253,1319.5848922459907,1
2,2,3,1,1,7.557376029153596,23.675315093837558,6.35625358311764,0.18739409992189493,1411.4572526179265,1
3,0,3,1,3,7.508665647830585,34.85563070073454,6.6559939712075575,4.779456501358912,1745.8225700579287,1
4,1,4,2,2,2.2587623033511806,32.8168723293262,4.169106437857597,2.830310415432795,3004.8907623980285,0
1,1,2,4,1,3.292876644762911,29.33621677294198,8.650702766937977,4.810936282043021,1937.0348398619508,2
3,3,0,1,3,9.569580211840254,21.512405371576587,6.544204240652534,0.8693121021161979,3357.672160372415,0
4,0,4,0,3,9.75435729639264,20.07829997784861,8.371485385374813,0.4174770924014005,1930.7802572205715,2
2,0,4,2,1,8.990558210240419,34.730373999709514,4.935213426193572,6.0536266611811955,2097.973650245951,2
1,0,4,1,2,3.731544667293372,27.903378838538202,6.764703740946261,6.01552157326975,1433.615930382721,2
1,3,3,3,1,4.8513428412623005,31.649807303362696,5.998192412469679,1.3223969950358678,2945.66881302001,1
4,1,3,2,3,2.2382462985673675,24.87914210437933,6.145239969860579,1.5873868734553658,2248.529953375437,2
2,3,2,2,1,7.377189495459257,33.86991331618272,6.633748749403738,3.7648647620451543,2995.6513901250014,0
2,2,3,3,3,9.780664260410656,23.021409065290474,4.106944233375399,6.6092205445396335,1590.3408577082946,2
2,3,2,3,4,9.513793089369653,18.99004230608153,4.780886652204936,0.737187913628662,2771.857104275531,1
1,2,4,2,1,9.085980269750658,26.03182559051711,6.458066724201654,0.1290394679051936,1540.2958991801327,2
4,2,4,4,0,5.397467933575683,23.07037165840024,7.730952416586522,6.931156485787837,3499.578454534159,2
2,2,1,3,0,3.148619707588762,32.366824083092006,7.0107715306322715,3.1775307322009327,2138.2513534248815,1
1,3,2,3,0,7.392183572813062,29.23745998998424,7.307204192253874,5.9354691359488765,2929.2006933803823,2
2,0,3,2,1,9.745880988209365,26.37692720798453,5.90668488457584,1.2968772298841427,2017.2274079483159,2
2,4,3,4,3,3.614396650737522,20.45077542296358,8.365085549705409,1.989246002731837,2560.157371003233,2
2,3,1,4,3,9.982691170332492,29.692141604273186,6.356183436458238,6.134464791190341,2220.728134253376,1
2,3,2,2,2,5.625090651827997,33.3005026990902,8.630310322588212,5.587426780207593,2615.656562779748,1
1,0,1,4,1,2.3184454657766986,32.44180032527552,8.218341877097204,3.5859932013514917,3015.7083172755465,1
3,3,1,4,4,7.695229939530441,30.971329762866347,4.842845721960564,4.420314969929251,1397.0276463080377,0
1,4,0,2,4,3.514670027976564,26.070372349598216,4.550106214957383,3.918887669087942,1767.907938750218,0
4,3,2,2,0,5.191502166981968,21.595848801651865,6.784453191365472,5.509396577932564,1922.9242210667921,2
2,1,1,1,3,8.312591863053548,25.083356848641614,5.095807768689826,5.045265527943441,2651.965418365281,1
3,4,2,3,1,7.25457845211368,30.308149466746414,4.929816120290659,6.3666789155363075,3104.1018728642,1
3,0,3,2,0,8.107992603453642,23.4204807519219,8.964072311277693,4.748986669061158,2879.172883187657,2
3,0,3,2,4,9.501594129552736,23.40951553193348,4.729295670045752,6.683874467735919,1375.7020994036907,2
4,0,3,4,4,9.150299416079985,22.79641618826907,8.304350617773359,3.4184823419684025,1261.7502491560326,2
3,1,3,2,0,9.964161826115031,22.364542168757797,5.201323378060886,1.8423475292606253,1977.6483798973163,2
1,3,2,0,1,7.030884682756017,21.78300630248106,7.545619204076145,0.593316312927253,2905.7003180696784,0
3,0,4,2,0,8.804675758577979,30.956908793222524,8.382428065436827,5.964976946981331,3419.2308865768623,2
2,2,3,2,1,8.79802439147466,33.12588285454362,5.509909565428669,3.024357192528332,2414.191155012607,1
1,3,1,3,0,9.543761515447645,23.303632828014273,8.087326722554804,0.8559099690494463,1620.4136267392691,1
1,0,3,0,0,6.996469087339156,21.184424576093377,8.457695948657896,0.051824210514239355,3078.6860608668976,2
2,0,3,3,2,3.2893095031692887,34.37059102019626,8.157674862234376,3.2448655631188004,2896.225814257815,1
1,0,4,2,1,6.806739406927313,29.882746838966256,6.281200220266678,3.7180124279526465,1536.664658936761,2
1,2,3,2,2,4.376937265022735,20.724989054954086,5.053012463162542,1.9802025044798848,2371.880521668924,1
1,3,4,3,3,7.2356791426069975,30.304518912971353,7.348615039155753,5.591244042664005,1791.3637249095336,2
4,2,2,2,3,6.058182755385923,26.967842980001553,5.1450071285151715,1.4075473145571031,3286.6682588736467,1
2,1,3,1,4,4.337414427056359,30.094722111691894,4.738179820401318,3.1924700147964673,1288.7482618588103,0
1,2,2,2,0,8.509023041783841,33.82748613671856,6.764734467889462,4.87577315671525,2572.499384393788,1
2,1,2,3,0,3.5848697173725936,26.767515202358766,5.884966176833174,6.452918496834495,1283.380330284028,2
4,4,0,4,4,3.704104672260608,18.834000513686497,4.542638952789442,3.6728393899348877,2944.339619209951,0
3,1,4,3,3,9.153824341921975,30.680676031368655,7.130386455280659,2.9105680755869843,3418.93082551321,1
2,0,3,1,2,8.247967848225379,19.193342393931133,8.90161036363913,4.314042531781227,1621.9677841283515,2
3,2,4,1,2,9.766327924552236,30.62850492894474,4.114510807324562,6.712771423100723,1992.2150040009392,1
2,0,4,1,3,6.051968769632811,31.380719253109852,8.816013204857082,4.950895081611186,1383.4558785374634,2
2,4,2,2,4,3.634140425868159,34.57052804972747,6.922607577190965,3.122261293672702,1712.3805226168995,0
3,3,2,2,0,8.095166337503251,27.269007211534763,7.826759969598269,6.269684488465252,3016.337621184263,2
3,4,2,0,4,2.247176980570523,19.761519390304432,8.185372229095472,3.8521167540517145,2789.1967763893263,0
1,1,3,4,1,5.190692918718046,21.424189449987644,5.3378577068911035,0.5078946280041631,2015.8555535672435,2
2,2,4,0,3,8.648675258852762,19.521132510701097,7.259868569614803,3.408584992674738,3017.9550757341835,1
2,0,1,3,0,6.599765019173774,33.49954104071501,5.271700437888021,5.407684962138161,1810.5884174945925,1
3,1,2,3,0,5.909489561009178,27.18198405916794,6.469529969546778,3.5939605355393236,1577.172335505402,2
2,3,0,3,4,6.191793621485711,19.317801066480758,4.953870760083598,2.2468088494285046,2164.498086029585,0
1,1,3,0,4,4.6427607341199355,19.251510446072587,4.948481824250641,2.364977199867126,1379.1011479046426,0
3,2,4,0,1,8.16391486801037,27.327506877539747,4.997937479000492,0.14217327483345854,2492.932245369724,1
3,2,1,1,3,4.779178894002711,26.052749248941907,7.777269046626289,6.162038841094011,3417.5353304907835,1
4,1,3,4,2,5.536485683153784,33.83309224250981,4.7304534988654305,4.426806265946375,2563.794827733028,1
2,0,4,3,4,6.329765024263152,34.492795896909456,7.64803143541932,1.751449750248681,2865.5907885719844,1
1,3,3,2,2,9.796873686905933,34.262209652044234,5.9563842770347275,2.940941879281703,3428.4739493622874,0
3,1,2,3,4,7.1315773020376785,29.88944071746476,7.675579124201979,2.0328764549957254,1898.0010054317836,1
1,1,0,2,4,5.738366424200635,21.16118566601368,5.513552845621356,3.4023155213826044,2170.6542017302804,1
3,0,3,1,0,7.255145877237477,20.140265601209325,6.263933183476712,3.608394365711046,1506.7843351485317,2
3,4,1,1,4,4.7954009015503045,22.759788340719656,4.144006852846667,2.9038147032226775,2197.1491364487424,0
1,1,4,2,0,3.9804671650824712,25.977164079799174,6.556622718305633,4.454436876869396,2718.0059905215785,2
1,2,2,1,1,2.857886414156188,19.767924695326705,7.848080886773858,2.2408753471629783,3133.132769356218,1
4,3,1,4,4,9.346946518000983,19.182890320240844,6.481821862331535,3.308948290454024,1914.618104183954,1
4,3,0,4,0,4.521498321231711,31.221890321960757,8.8830785949628,1.514302791163895,1523.839798082288,1
3,2,4,3,0,2.4891694483814897,27.55226775102425,6.166904240574704,3.212415670091147,3430.015719224084,2
1,4,0,3,0,3.7776576559678556,26.318624137612012,8.066716645225542,0.6912707807718186,1360.0612490115107,0
1,4,2,2,4,2.310436192247561,34.6170627311097,5.184666745858725,2.4873530454860635,1790.1184197771074,0
1,3,3,3,2,8.862071662456891,34.27111132665452,4.231399397446237,6.168772273611918,3257.0696271525976,0
1,0,3,3,0,2.0137985768787257,32.250950295519935,8.904758986763095,4.515722436105533,3211.090185796462,2
4,1,2,1,2,3.1936891837053487,19.66032740814409,4.507783017145894,4.934278362683573,1671.3068747867994,1
2,2,3,1,4,5.40284219462947,34.10931042188339,8.411347822597882,1.7106722243928696,1419.865593496204,0
2,3,4,3,3,9.598394827696024,34.924337500572676,4.486271079277662,5.989393770746636,2303.961050716681,1
1,1,3,3,3,4.435547591922992,26.048159220768575,8.146433387652571,5.107807640560137,1681.6852881195473,2
4,2,0,3,2,3.978414390621783,26.502517413794788,6.111759363503673,1.2028418984184133,2023.7377927238942,1
4,1,3,2,0,8.509088190414644,27.1441484107452,5.77531998082442,6.845832835470773,2818.8611758055454,2
1,3,1,2,0,9.142645010105916,18.07618878653399,6.50616363339204,4.933853382621356,1557.4225960997355,2
4,1,2,3,2,7.7115366386140325,33.051924489870025,7.392343082523117,5.731984725341526,2496.6900922634914,2
4,0,4,4,1,8.7663077337495,18.625493313052715,5.88942820386362,5.667069115899003,3404.7996651021663,2
2,2,1,3,0,5.938051251031555,27.162356029059158,7.315269318680603,5.183252556613112,2214.0265245227342,2
2,3,1,4,1,5.388192738408181,33.27357408045111,4.952250778037595,6.8781473040741155,3057.688426030294,1
4,1,0,2,4,5.54968684175189,20.194637947613767,6.282558783608951,1.901862313184815,2009.3816282449197,0
4,2,4,2,0,8.053912625885019,18.374666462349783,4.201406290831358,5.78987669595157,2597.6583914240646,2
3,2,1,4,1,5.6366680446016755,34.16663338894392,8.691272888575853,0.08686800542111672,1596.3541753836676,1
1,2,4,2,0,7.16066153573429,26.37098337416132,4.931846944080856,4.626265377572494,2467.8550316820206,2
4,3,0,4,2,6.844998421169222,18.14543109200889,8.1680377934412,0.6120288824554972,2650.7364954937657,1
3,0,1,2,2,2.2323102612781955,34.71984885743013,5.2126973663289995,4.520676160358453,1898.4033851964823,0
3,4,3,4,4,6.358415826207815,31.703900900192885,6.188997656373868,3.8820647007493707,3039.6077443147733,0
1,0,1,4,0,3.4658457499372446,19.407672670147278,8.13859873895504,4.423702257730202,2481.025327649031,2
3,2,0,1,2,4.850373724414854,26.3668135995385,5.692429292846343,3.1856276627448543,1999.152826330766,0
4,1,2,4,3,8.59841433147334,24.65774325121489,8.018803474402398,6.2043216077315595,1771.9382020444111,2
4,0,4,2,4,7.922438326047854,28.85694392058742,4.855300462666758,6.023014676619798,2423.631000925736,2
1,3,4,2,1,4.495772339459366,31.09051796792578,8.845064817514999,5.413927476337541,1759.7107362772772,2
1,0,4,2,1,9.318527806119846,21.652809955435288,8.445481213581198,6.953525985383203,1399.3606906469106,2
1,2,1,1,3,5.241806263434672,34.54744632817699,5.310819552043997,1.4899553967193966,1385.1880847604773,0
2,0,0,4,4,9.583117273169444,32.79081594230866,7.731330306661025,1.5332685314944094,1365.368662912241,0
1,0,4,1,1,5.74727636019487,28.854124582425065,7.758283386051856,5.261062906979865,1960.6164133184152,2
4,0,1,2,2,3.360855056096608,33.851657158370934,7.153042358253047,6.539087406551045,2941.4832384487954,1
2,2,4,4,1,5.752823799611919,26.413497281203227,6.356840778507453,6.693814386191669,2197.574130660749,2
1,1,4,1,0,6.704438126774525,27.900149167580278,6.327977524189621,4.910944783426623,2852.7838245369267,1
2,3,1,2,4,8.036234710613932,21.900003850988305,7.225685204096291,2.3439935020334834,3314.9853844705553,1
4,0,2,2,2,7.771816661872136,33.50739830843543,8.841798907548469,4.593015297915508,3462.419849567967,1
3,1,2,2,2,4.104302392680265,19.053507118649975,6.3414428383643395,5.793697948984359,2237.7952205403117,2
2,0,1,4,1,5.855554235141766,31.015031084448026,8.418935311300721,4.895596697676838,1985.6852001459786,2
1,0,0,2,1,3.0773985439359715,18.722005478302993,6.312669926891502,2.9325858945608934,2992.47341023482,1
1,3,4,2,1,5.172313820515873,33.8320753941339,8.380195571322126,4.739240254411023,2712.9921177071997,1
2,3,0,2,2,8.701365035641473,34.84559707150671,4.779631260869158,1.7748484315233644,1404.7370868879611,0
1,3,4,4,2,4.954641350557158,18.349714899690824,8.884637571168977,0.4665625798962857,3265.9085849920098,1
1,0,0,2,4,9.034181129463274,33.10850841957263,6.321851600910206,3.612872089417407,1965.3565452720627,0
4,0,1,2,3,2.140739903951319,29.798339079017612,7.013164606428174,1.2917453551565088,1828.3680639155345,0
4,3,4,4,0,5.312008413450664,22.556199445463278,5.876976103255865,6.175665732539673,3386.0161458611915,2
2,2,3,4,2,4.418750094712071,19.961633893168706,5.731967840250546,6.293622719724151,2863.225290351059,2
3,2,2,0,3,3.592354446562819,34.772858236831865,5.359936614916908,3.430281445083933,2131.2541226930525,0
3,0,2,4,3,5.235842140001508,28.65128746971085,4.406402616603469,6.162587383813827,1318.450688770574,2
4,2,2,3,3,4.971471605173859,18.713152575330852,7.413762886699796,2.1521471647294637,2486.609062668481,1
4,1,4,3,1,2.096073304674113,31.722056093442347,7.287470296281255,1.349204550486579,1895.7591088082468,1
4,0,4,1,1,2.4482330659913094,27.19563682588408,6.868332987745049,6.399461527765683,2363.812269963956,2
3,4,0,2,1,9.85916042898215,27.3583719809206,5.536468216211466,3.735216810677995,1508.8830181089293,1
3,0,4,1,0,9.459422263830522,23.874107755926644,5.860600980040143,4.268119472329445,1830.9989881573204,2
1,1,1,1,1,7.247338819855788,27.204386102367366,4.09232952446618,0.43382525192663557,3242.584879195252,0
4,0,3,3,0,6.297665435159109,33.72919877816981,5.238651428870794,5.986637532979916,3317.062550423961,2
2,2,1,1,1,9.409819601646639,26.783124812386248,7.04847727572492,5.066224697854499,1257.5577335968933,1
3,0,4,4,0,6.11365739581829,24.00362483880314,6.293644121001204,6.870789751310189,1658.4448755863198,2
1,4,1,2,3,5.077693198921892,22.507533037689182,4.084466775357592,3.35790113773482,3175.498350019975,0
3,0,1,3,3,5.636063120563851,20.2636031922571,5.927740006702015,6.600688183149333,3246.533285362496,2
1,2,1,0,4,8.235032626426566,21.195725825292577,6.704297894125389,1.577358380180296,3440.8613788289804,0
3,2,4,3,2,3.9134143588590096,27.63499758549039,5.148978418026297,0.2652605401879724,2622.064288739312,1
4,3,3,0,3,8.354245738901396,25.594266451827853,5.813683239862418,0.11850546697874542,2400.819044904015,1
2,0,0,4,0,6.152733842717826,32.0034850216554,5.057361406529396,3.3755139079227052,2315.204391573465,1
4,0,2,1,2,3.842998578928192,29.92718894829315,6.1730118435899595,2.9241533615809385,2948.472936417069,1
3,1,4,3,1,2.537576784821705,27.84989572847313,7.990854013089226,5.506291428525313,2038.3522184622225,2
3,0,4,0,3,5.124595020739751,24.034422526764637,8.463388266724508,3.515267990773893,2685.2593865937547,2
3,4,1,0,3,3.5538634375646536,23.40730125527821,4.7555509243239005,2.028025426892749,1735.3762522229986,0
1,0,2,4,0,4.252367471410107,30.552657827912977,7.871077790831794,4.249200580691827,1252.1797370196293,2
2,0,3,2,3,5.7431402250562,19.25275129029739,8.70712797417636,3.4578941928446,1396.7063904250485,2
2,1,3,0,2,5.620269152234405,18.131414544785933,6.115567154978931,0.9605206212704616,1569.18545514559,1
3,4,1,4,2,3.969498859690024,26.611414869984102,4.163275172971013,0.485213829599218,1792.4057689938888,0
2,0,4,4,3,3.833481915449574,26.6557051965642,7.369070728818404,4.1221775364207245,2525.445364552497,2
2,0,2,4,1,8.667776813440387,22.247553872734187,6.678047497833269,4.073722478134347,3290.6953870574657,2
2,3,4,1,0,7.032477525001378,22.098877610648714,5.111957177560161,6.665216862193969,3404.7198391975235,2
2,2,4,4,4,6.866472224828477,25.118826464643647,6.092453821426315,0.2690024305123023,2197.789359115053,2
3,0,4,2,4,8.73961660878925,31.068491487439644,8.387727712797364,0.7264734972367031,2085.169403734023,1
1,0,2,4,0,8.81471581490242,22.256788335715886,8.441756885237709,5.289279322769205,2876.501637507581,2
4,0,3,0,3,4.528410361350967,23.64973206374548,6.2763217368759125,3.733851626018447,2374.861196136536,1
2,0,4,3,0,9.977385023288935,33.106344337402675,6.8022910227916515,4.083729092587005,2299.54385261209,2
3,2,4,3,3,3.754625472247353,31.539405953961214,5.982377143616938,1.075733039510933,3183.7955543213902,0
3,3,0,2,2,4.122613338741478,22.383692311962363,6.827016959752521,3.5277604587777542,1667.2680882376806,1
2,0,1,2,0,6.343907229971244,28.796709137236952,8.525132987215992,4.885832331379444,2053.195686740747,2
3,3,4,1,3,2.330157978996975,23.338134729649695,5.357075037598363,4.520843963418274,1731.8449559993833,1
3,2,2,2,1,3.2687840467043383,31.72434311307389,5.919374767171388,3.302900823863296,3198.356729142677,0
3,2,1,4,1,6.31660503649649,28.908670635571596,7.584884505319385,4.078206557491496,1529.6130834339046,2
4,2,4,4,4,7.535280212956495,20.564100440237485,4.064287670584875,0.7698546503579199,2036.4159629626954,1
4,3,3,3,4,4.8120603520744165,18.49367833755673,7.08870250312499,0.9849548157790198,3373.8713515091627,0
4,1,0,3,3,8.459989853253287,21.065002849865703,8.507840427638943,1.1832626145378573,3230.730073458184,1
4,4,2,1,4,5.930141027920006,20.299077075740282,6.976866832744467,2.399182895121921,1719.750284706922,0
2,4,0,2,2,9.062445433507879,29.38147580136181,4.133465792934271,3.2611021023537274,1332.6715545421507,0
2,2,2,1,1,4.092962218325391,19.18904817235673,6.095525431433533,4.081045381031859,1538.2607804657898,1
2,2,1,2,4,4.830965947585891,32.68996853533855,4.548319148167209,2.23214098944327,1605.5609636664922,0
2,1,1,1,0,7.2082663840255,21.796355803658088,7.210897059751575,6.656380417034824,1676.36098916405,2
1,0,1,1,1,2.2814827419329493,23.385448266408442,8.668720991139068,5.529870845188727,1463.2685017414515,2
3,1,1,0,4,6.031432061793954,19.013838283361533,5.867610518397811,0.5431191618255528,2572.2701598469444,0
3,1,4,1,4,3.2717207521810447,28.20803867525466,5.287893912489997,2.334199143721531,2215.4930019749895,1
3,1,1,4,3,2.6791604356024292,18.80494961455627,4.979893612458339,4.073605490540482,3008.0655299472046,1
2,0,3,1,0,2.702048446159969,27.564225370775603,6.798074711772669,1.1635071130916856,1846.6519324620385,1
1,3,4,4,1,5.029650860523018,20.647342202696876,7.844338812459865,5.031454264093008,1305.4174740020367,2
1,0,2,3,4,9.960760340905448,28.827282526813164,6.609137371819225,3.038534759378437,1641.543663476247,1
2,4,3,2,0,6.212124932173042,21.021804461464118,6.732107121069694,0.8380925979992565,3348.7438144659195,1
4,3,0,0,1,3.5726953832868817,19.65936996990503,5.202227818379546,2.845768197209092,3191.435393465867,0
4,3,2,4,4,2.8283485756222717,33.37885326095414,4.069111020487473,3.817122416560302,2173.020506871634,0
4,4,1,2,0,8.4775754964847,27.82018593312212,6.193293422035518,0.12142148797602559,3486.1947868514435,0
1,4,4,4,0,9.734817857957044,34.196628843149995,5.812316301149632,1.0633423569225773,1950.9588307822783,1
4,1,3,3,4,7.093128282869824,33.90780051501609,6.828176343505719,0.8986067897279666,2347.6563119456514,1
2,2,3,2,3,4.897190267841895,23.065276292292104,4.912985655435497,4.316114866498725,1737.8512488965987,1
3,0,2,4,0,5.002123768347517,26.262058620049856,6.035424864076925,4.554023537765423,2019.1200726344268,2
1,0,4,0,0,8.663981937915343,24.69901183720957,6.698236463085949,0.6105689718920593,2899.233766653654,2
1,2,4,3,0,9.868726335874655,23.539205112364982,7.928008962115113,6.302632156433194,1702.6614614972948,2
1,4,1,1,2,7.589815389631033,32.904747673237715,4.801829549524537,3.8324190320462987,2001.6230988637874,0
4,0,1,4,0,9.140091352753213,18.367868524067784,5.165736518090433,5.301139167344128,2548.0542325657107,2
1,0,1,2,0,3.525728081838359,21.85954118279857,6.766962201148819,4.510017095694452,1587.8448850357195,2
3,2,4,3,1,3.216931224070718,23.534806163538583,7.827656657737995,0.11442665665334861,2193.2615911974844,2
3,1,1,2,2,2.097099666521604,20.412047708311043,8.94305252409761,0.15516029123428232,1584.2694096095959,1
1,2,2,1,2,6.575562899256016,33.60926014490548,5.9066790856114215,5.356331420867209,2574.6801688700516,0
3,4,4,2,0,6.995203899777304,34.778916316724334,8.129317105211594,1.852888643977046,2869.240000381439,1
1,1,3,4,2,7.658353645932284,18.68883193247439,7.280644021836009,5.894271485238648,2856.7458378507235,2
2,2,1,3,3,5.732742987484956,33.68164478412182,7.565821343786704,4.091271926408625,3275.8018397374735,0
3,2,0,4,2,2.935225138240387,31.745964880294665,8.601355988007693,2.9924571039602412,2039.616504442721,1
2,1,2,2,1,7.983138032208666,26.4827834841716,7.971831992111173,4.569726165577583,1733.9424243294743,2
4,0,4,1,0,4.576900767753105,23.225336226468762,7.459962610283721,5.270640197641775,1548.408859968904,2
4,2,2,3,2,7.311968139676862,29.66913819795991,5.079331988297443,4.965735216757901,3350.60165169868,1
4,2,0,2,3,9.189924360687826,18.69693048033794,8.401488587092704,0.4688163628650186,3195.2804582136505,1
1,1,4,1,0,9.594690468199392,25.995611501181042,7.479116155119092,4.063004766403886,2794.961631845285,2
4,3,1,2,4,3.356463954961084,27.738722067436495,4.832100927612263,6.260349261309707,1731.9078891929596,0
4,0,1,1,0,8.691567170076903,31.89709946818365,5.844423111870029,2.056614201708552,3104.687941270872,0
2,3,3,4,0,2.714248610233195,26.645824671768157,4.41229038991977,5.1516304120625565,2456.953941965131,2
3,3,0,3,2,5.988690299129697,24.58650749503899,4.472330589691166,1.3352528218636683,1216.5012082060439,0
3,0,4,4,3,7.5072746916456605,24.926406097024444,5.950191388271525,5.668276022049647,2137.4761678140167,2
1,1,2,4,0,8.936252790213471,24.194260999701363,8.693001578973638,4.63962160463015,3141.967163158477,2
2,4,2,1,3,9.931320369630427,28.873955512909795,4.173614340468261,4.834306401055789,2414.4779304488025,0
2,3,0,3,4,7.6786165993590085,31.878293214926785,7.539902506915438,0.4294329057385221,3279.913855570729,0
2,0,2,4,3,7.578516322373835,19.487153297765776,7.279244742869371,6.378716090280099,1414.4633142091243,2
2,0,1,1,0,5.154726344754584,28.150666265376422,6.4446805843815556,4.660380506684289,2054.1349436541586,2
1,0,4,4,2,3.4921746381350136,25.996929530935763,5.476141247777319,5.174856055080934,3035.864908157053,2
3,2,2,4,4,7.27773858111941,33.79018307881447,6.956669562803742,0.8484229416018487,1623.2686887696627,0
1,2,2,1,3,3.6631044421051557,26.492272196503162,5.261297052437856,6.377458704917094,2116.5327368280996,1
2,1,2,0,4,5.40332128352397,24.741583185550375,4.556082875011077,0.22289221183668495,2710.626210649073,0
4,1,2,1,4,7.649853633875663,27.684231882522717,7.283566840049885,3.2363511576441275,3049.1059670091754,1
2,4,0,1,0,9.843673366836619,20.218863790183004,7.194728109276962,3.338634363326743,3470.892350347565,0
3,4,1,1,2,5.705837099272231,25.85595368592979,6.141711951616828,3.7197881489742555,1829.2438159730527,1
2,0,4,4,2,9.820922940190027,23.50696504273217,7.043652412924243,6.133563051921486,3232.688153879749,2
2,3,3,3,0,5.325992420257327,18.44298406175508,6.82692580049598,0.6725318294684929,3119.234901899855,2
1,1,4,4,0,3.8963320713494403,27.19048703436819,6.886532090948739,4.217579362872088,2672.3022553991213,2
3,0,4,0,4,6.777951746576675,30.394755821112895,5.259541326837107,2.7670474856547016,3461.2732667962396,0
2,1,2,1,0,6.930850588792199,30.19424300966964,6.23684238995936,6.115159353041364,2389.159483103263,1
4,3,1,2,0,8.560222578123401,31.928884528270107,8.555425657870243,5.691608748796737,1901.751137487789,2
4,0,4,3,2,9.22979936299046,18.16107723144884,4.018233513923382,5.317981622372772,2951.3294388923787,2
3,4,1,2,1,7.5801751088646,27.01787100069386,4.415968384257536,1.99684563359073,2396.856097814226,0
3,2,0,2,2,9.503936533814926,19.238156392829808,8.693554082085136,3.21128872392618,3358.3574339353427,1
2,1,2,2,2,2.567263378654734,26.73666027932449,4.171716921766092,4.572618881647916,1594.733709334499,1
2,3,4,1,2,3.471283720987719,31.04761382172119,4.356263426606825,6.454843051728526,1317.2402823208213,0
3,3,1,4,1,7.334048490459018,26.07378200148254,7.001452213642315,3.9968435674873946,1289.6802308214887,1
3,2,2,1,0,4.504665354810816,26.016904133601955,7.896025573694417,4.486799268854963,1339.403821370971,2
2,3,0,1,0,9.17111910468821,32.22735857038313,7.3252405619128,1.8676264746457591,1469.19541018342,0
3,0,2,2,0,9.287001668196424,25.623075535473937,7.284520529798783,5.2128231514644625,2244.062133700798,2
3,1,2,2,0,7.772112514763316,21.958687826444297,6.811407820626962,6.598618201742605,2378.2502787380686,2
3,1,1,0,3,7.526809403728394,23.521987857366227,7.9454507579820675,2.387505116990483,1789.0463106814395,1
2,2,0,1,0,2.218965537069616,32.79610013191342,7.480765712700287,1.7133140553209132,2692.351155997384,0
3,4,3,4,1,7.314071817121101,29.834980110808047,8.802186519692786,1.2207178637473222,1915.9894774837203,2
4,3,1,2,2,4.186498869229757,30.08738619923815,5.9098532920830795,6.380005161867405,1837.842766510479,1
1,3,4,3,1,3.9674977140227927,23.061237416994786,6.803715980077086,1.806307258257008,1367.807686999796,2
3,4,2,3,4,6.83392771277679,28.749484981052248,5.736725214700086,3.3826643570511017,2930.219760174281,0
1,1,0,0,3,3.414905696751325,23.765815047719517,5.491954609349404,0.28968936989804905,1274.9840757183294,0
2,0,4,3,2,5.138097166141552,33.37078262725328,5.153173228307066,2.0398158640177138,3157.0845409472995,1
2,4,3,3,1,2.379045864448404,25.46316985039336,7.985314416011148,0.6554682921321969,1619.320644265371,1
1,3,0,4,4,8.37898615019582,32.114838308162156,5.623000536398252,2.9334087906416677,2769.6956718134315,0
